,name,team,position,gamesPlayed,fumblesForced,fumblesRecovered,fumblesTouchdowns,completions,passingAttempts,completionPct,passingYards,yardsPerPassAttempt,passingYardsPerGame,longPassing,passingTouchdowns,interceptions,sacks,sackYardsLost,QBR,QBRating,adjQBR,rushingAttempts,rushingYards,yardsPerRushAttempt,longRushing,rushingBigPlays,rushingTouchdowns,rushingYardsPerGame,rushingFumbles,rushingFumblesLost,rushingFirstDowns,receptions,receivingTargets,receivingYards,yardsPerReception,receivingTouchdowns,longReception,receivingBigPlays,receivingYardsPerGame,receivingFumbles,receivingFumblesLost,receivingYardsAfterCatch,receivingFirstDowns,soloTackles,assistTackles,totalTackles,sacks,sackYards,tacklesForLoss,passesDefended,longInterception,interceptions,interceptionYards,interceptionTouchdowns,rushingTouchdowns,receivingTouchdowns,returnTouchdowns,totalTouchdowns,fieldGoals,kickExtraPoints,totalTwoPointConvs,totalPoints,totalPointsPerGame,kickReturns,kickReturnYards,yardsPerKickReturn,longKickReturn,kickReturnTouchdowns,puntReturns,puntReturnYards,yardsPerPuntReturn,longPuntReturn,puntReturnTouchdowns,puntReturnFairCatches,fieldGoalsMade,fieldGoalAttempts,fieldGoalPct,longFieldGoalMade,fieldGoalsMade1_19,fieldGoalsMade20_29,fieldGoalsMade30_39,fieldGoalsMade40_49,fieldGoalsMade50,fieldGoalAttempts1_19,fieldGoalAttempts20_29,fieldGoalAttempts30_39,fieldGoalAttempts40_49,fieldGoalAttempts50,extraPointsMade,extraPointAttempts,extraPointPct,punts,puntYards,longPunt,grossAvgPuntYards,netAvgPuntYards,puntsBlocked,puntsInside20,touchbacks,fairCatches,puntReturns,puntReturnYards,avgPuntReturnYards
367,Quentin Johnston,Chargers,WR,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,3.0,6.0,2.0,4.0,0.0,0.0,0.4615384638309479,0.0,0.0,0.0,37.0,69.0,477.0,12.892000198364258,8.0,66.0,9.0,36.69230651855469,0.0,0.0,223.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,48.0,3.691999912261963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,Blake Corum,Rams,RB,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,53.0,201.0,3.7920000553131104,12.0,0.0,0.0,13.399999618530273,0.0,0.0,12.0,6.0,7.0,46.0,7.666999816894531,0.0,12.0,0.0,3.066666603088379,0.0,0.0,54.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,164.0,27.33333396911621,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,De'Von Achane,Dolphins,RB,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,182.0,761.0,4.181000232696533,50.0,3.0,5.0,50.733333587646484,0.0,0.0,32.0,76.0,85.0,579.0,7.618000030517578,6.0,39.0,3.0,38.599998474121094,1.0,0.0,648.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,11.0,0.0,0.0,0.0,66.0,4.400000095367432,1.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,Jordan Addison,Vikings,WR,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,3.0,20.0,6.666999816894531,9.0,0.0,1.0,1.5384615659713745,0.0,0.0,1.0,56.0,85.0,806.0,14.392999649047852,8.0,69.0,12.0,62.0,0.0,0.0,186.0,35.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,9.0,0.0,0.0,0.0,54.0,4.1539998054504395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,Jaheim Bell,Patriots,TE,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.07692307978868484,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,Trey Benson,Cardinals,RB,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,63.0,291.0,4.61899995803833,20.0,1.0,1.0,22.384614944458008,1.0,0.0,16.0,6.0,6.0,59.0,9.833000183105469,0.0,19.0,0.0,4.538461685180664,0.0,0.0,78.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.4620000123977661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,Zay Flowers,Ravens,WR,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,8.0,47.0,5.875,19.0,0.0,0.0,2.9375,0.0,0.0,1.0,73.0,114.0,1047.0,14.342000007629395,4.0,53.0,19.0,65.4375,0.0,0.0,449.0,47.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,24.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,Tyler Goodson,Colts,RB,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,32.0,153.0,4.781000137329102,33.0,1.0,1.0,10.928571701049805,0.0,0.0,6.0,10.0,13.0,56.0,5.599999904632568,1.0,24.0,1.0,4.0,0.0,0.0,64.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,12.0,0.8569999933242798,9.0,237.0,26.33333396911621,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,Jahmyr Gibbs,Lions,RB,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,209.0,1156.0,5.531000137329102,70.0,9.0,12.0,77.06666564941406,0.0,0.0,57.0,43.0,54.0,440.0,10.232999801635742,3.0,54.0,6.0,29.33333396911621,1.0,1.0,512.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,15.0,0.0,0.0,0.0,90.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,George Holani,Seahawks,RB,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,3.0,10.0,3.3329999446868896,8.0,0.0,0.0,2.5,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,Sam LaPorta,Lions,TE,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,68.0,599.0,12.744999885559082,6.0,52.0,10.0,42.78571319580078,0.0,0.0,292.0,32.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,36.0,2.571000099182129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,Xavier Legette,Panthers,WR,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,6.0,24.0,4.0,8.0,0.0,0.0,1.7142857313156128,0.0,0.0,2.0,41.0,70.0,439.0,10.706999778747559,4.0,35.0,7.0,31.35714340209961,0.0,0.0,95.0,23.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,24.0,1.7139999866485596,4.0,102.0,25.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,Brenton Strange,Jaguars,TE,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,48.0,351.0,9.75,2.0,30.0,6.0,23.399999618530273,1.0,1.0,159.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,12.0,0.800000011920929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,Kyren Williams,Rams,RB,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,303.0,1243.0,4.1020002365112305,30.0,2.0,13.0,82.86666870117188,5.0,3.0,84.0,31.0,37.0,166.0,5.355000019073486,2.0,26.0,1.0,11.066666603088379,0.0,0.0,187.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,15.0,0.0,0.0,0.0,90.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,6.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
381,Bijan Robinson,Falcons,RB,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,259.0,1196.0,4.618000030517578,37.0,4.0,10.0,79.73332977294922,0.0,0.0,61.0,56.0,62.0,420.0,7.5,1.0,29.0,3.0,28.0,0.0,0.0,508.0,20.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,11.0,0.0,0.0,1.0,68.0,4.5329999923706055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,Jalen McMillan,Buccaneers,WR,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,2.0,28.0,14.0,17.0,0.0,0.0,2.545454502105713,0.0,0.0,2.0,27.0,47.0,336.0,12.444000244140625,5.0,32.0,6.0,30.545454025268555,0.0,0.0,107.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,30.0,2.7269999980926514,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,11.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,Sean Tucker,Buccaneers,RB,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,40.0,253.0,6.324999809265137,36.0,2.0,2.0,16.866666793823242,1.0,0.0,14.0,8.0,11.0,104.0,13.0,1.0,36.0,1.0,6.933333396911621,0.0,0.0,103.0,6.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,18.0,1.2000000476837158,12.0,322.0,26.83333396911621,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,Kimani Vidal,Chargers,RB,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,38.0,131.0,3.447000026702881,19.0,0.0,0.0,16.375,1.0,0.0,6.0,5.0,7.0,62.0,12.399999618530273,1.0,38.0,1.0,7.75,0.0,0.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,Rome Odunze,Bears,WR,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,3.0,15.0,5.0,8.0,0.0,0.0,0.9375,0.0,0.0,1.0,52.0,99.0,716.0,13.769000053405762,3.0,47.0,8.0,44.75,2.0,1.0,249.0,36.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,18.0,1.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,JC Latham,Titans,OT,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,Will Shipley,Eagles,RB,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,20.0,50.0,2.5,9.0,0.0,0.0,3.3333332538604736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,173.0,28.83333396911621,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,Ja'Tavion Sanders,Panthers,TE,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,37.0,302.0,10.413999557495117,1.0,46.0,5.0,21.571428298950195,1.0,0.0,169.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.42899999022483826,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
389,Parker Washington,Jaguars,WR,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,44.0,344.0,12.741000175476074,1.0,30.0,5.0,22.933332443237305,0.0,0.0,94.0,16.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,14.0,0.9330000281333923,5.0,122.0,24.399999618530273,30.0,0.0,6.0,144.0,24.0,96.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,Brock Bowers,Raiders,TE,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,4.0,14.0,3.5,12.0,0.0,0.0,0.9333333373069763,0.0,0.0,2.0,101.0,137.0,1067.0,10.564000129699707,4.0,57.0,14.0,71.13333129882812,0.0,0.0,549.0,53.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,24.0,1.600000023841858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,Marvin Harrison Jr.,Cardinals,WR,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,100.0,726.0,14.234999656677246,7.0,60.0,10.0,48.400001525878906,1.0,1.0,127.0,36.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,42.0,2.799999952316284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,Brian Thomas Jr.,Jaguars,WR,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,5.0,30.0,6.0,13.0,0.0,0.0,2.0,0.0,0.0,2.0,73.0,112.0,1088.0,14.904000282287598,9.0,85.0,15.0,72.53333282470703,0.0,0.0,490.0,46.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,2.0,58.0,3.867000102996826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,Tyler Scott,Bears,WR,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,5.0,0.0,0.5,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,94.0,23.5,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,Kenneth Walker III,Seahawks,RB,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,153.0,573.0,3.744999885559082,28.0,5.0,7.0,47.75,1.0,0.0,28.0,46.0,53.0,299.0,6.5,1.0,21.0,1.0,24.91666603088379,0.0,0.0,363.0,19.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,8.0,0.0,0.0,0.0,48.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,John Metchie III,Texans,WR,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,33.0,230.0,10.454999923706055,1.0,28.0,2.0,19.16666603088379,1.0,0.0,68.0,10.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,Jordan Battle,Bengals,S,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,52.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Treylon Burks,Titans,WR,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,2.0,1.0,0.5,6.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,4.0,8.0,34.0,8.5,0.0,13.0,0.0,6.800000190734863,0.0,0.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,Rhamondre Stevenson,Patriots,RB,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,39.58300018310547,21.15,205.0,800.0,3.9019999504089355,33.0,2.0,7.0,57.14285659790039,6.0,3.0,40.0,33.0,40.0,168.0,5.091000080108643,1.0,16.0,0.0,12.0,1.0,0.0,237.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,8.0,0.0,0.0,2.0,52.0,3.7139999866485596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,Jordan Whittington,Rams,WR,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,23.0,201.0,11.166999816894531,0.0,31.0,2.0,15.461538314819336,0.0,0.0,126.0,10.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,340.0,26.153846740722656,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,Devaughn Vele,Broncos,WR,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,49.0,398.0,11.371000289916992,2.0,37.0,6.0,36.181819915771484,0.0,0.0,118.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,12.0,1.090999960899353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Malik Washington,Dolphins,WR,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,4.0,36.0,9.0,18.0,0.0,1.0,3.0,0.0,0.0,1.0,18.0,26.0,134.0,7.443999767303467,0.0,20.0,1.0,11.166666984558105,0.0,0.0,85.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.5,11.0,308.0,28.0,45.0,0.0,16.0,114.0,7.125,19.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,Garrett Wilson,Jets,WR,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,1.0,5.0,5.0,5.0,0.0,0.0,0.3333333432674408,0.0,0.0,1.0,90.0,141.0,987.0,10.967000007629395,6.0,42.0,14.0,65.80000305175781,1.0,1.0,377.0,53.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,1.0,38.0,2.5329999923706055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,Jaylen Warren,Steelers,RB,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,114.0,490.0,4.297999858856201,22.0,1.0,1.0,35.0,1.0,1.0,28.0,38.0,46.0,310.0,8.157999992370605,0.0,29.0,3.0,22.14285659790039,1.0,0.0,315.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.42899999022483826,7.0,170.0,24.285715103149414,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,Wanya Morris,Chiefs,OT,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0625,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,Tucker Kraft,Packers,TE,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.3,39.58300018310547,95.99,3.0,6.0,2.0,2.0,0.0,0.0,0.4000000059604645,0.0,0.0,3.0,44.0,60.0,618.0,14.045000076293945,7.0,67.0,9.0,41.20000076293945,1.0,1.0,405.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,1.0,44.0,2.933000087738037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,Jacob Cowing,49ers,WR,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.58300018310547,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,25.0,0.0,41.0,1.0,3.846153736114502,0.0,0.0,16.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,230.0,8.518518447875977,30.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
