awayTeam,homeTeam,awayScore,homeScore,team1points,team2points,team1TORating,team2TORating,team1RushMultiplier,team2RushMultiplier,team1AdjRushRating,team2AdjRushRating,team1PassMultiplier,team2PassMultiplier,team1AdjPassRating,team2AdjPassRating,spread
Panthers,Broncos,14,28,19.0,27.6,0.69802734375,1.26287841796875,0.7579410569945474,1.3511524484041777,0.9456808951656659,1.0573690595018057,0.8892843904627223,0.9557822263347165,0.5561646048209768,0.7976176409756038,-14
Chiefs,Raiders,27,20,24.55,18.05,2.109423291552198,0.6855625697544643,0.889403074197541,0.5655095288178578,0.9803980504664156,0.9251659329975038,1.025517657580545,1.0049453663478032,1.1342680856371454,1.0249726106866175,7
Bears,Commanders,15,18,20.6,25.35,1.613088399422269,1.1633789062500002,0.9849346348144423,1.4585011804064396,0.9970844232432982,1.0923416424252763,0.7298385391832741,1.0227226889564454,0.20707800053332848,1.1188953116311975,-3
Cowboys,49ers,24,30,22.0,24.950000000000003,0.8065441997111344,0.8309849330357142,0.8211279457491665,1.2579569539254905,0.969967839332338,1.0447493476722842,0.8820207774384813,1.1086941948561202,0.5338190632350862,1.6751699267786846,-6
Giants,Steelers,18,26,18.4,23.7,0.562925277217742,1.59964599609375,0.738878310479961,1.2930942930181548,0.9444481495793258,1.0586065974858272,0.9283590731109949,0.8664551053869125,0.6895724962775193,0.4883490252752748,-8
Texans,Jets,13,21,22.9,20.75,1.640662560096154,0.7617361886160715,0.8936479283877216,0.7292464012023742,0.9801752039825379,0.9532951098271005,0.8552457789430682,0.9125596924404904,0.4575670017801253,0.6328581988045623,-8
Cowboys,Falcons,21,27,22.2,24.85,0.7617361886160715,0.7948551533385093,0.8041624923245968,1.2047356981824888,0.9668396506451623,1.0349986282956078,1.0667976342504708,1.10493112588758,1.3816887439867946,1.6469334071625348,-6
Dolphins,Bills,27,30,20.950000000000003,26.3,0.7284915352229602,3.1992919921875,0.854417935468933,0.9423604228872717,0.9740915714409762,0.9885863224569829,1.0573518226166014,1.0307329830080023,1.3215925786189884,1.1634048434746458,-3
Raiders,Bengals,24,41,22.1,26.65,0.5713021414620535,1.4765963040865384,0.7363704953070783,0.7594630606351054,0.9591021705280945,0.9654141143190889,1.088217675423704,1.214871219894813,1.52608554365056,2.6463739879938517,-17
Chargers,Browns,27,10,24.0,16.55,3.5547688802083335,0.5998672485351563,0.9452696839745217,0.8289194873219317,0.9896568582317552,0.9693274469543031,0.9248797175066932,0.9083095009742772,0.6767469040267573,0.6182573453465726,17
Patriots,Titans,17,20,21.950000000000003,21.85,1.026510799632353,0.9694824218750001,1.0687551454007376,1.0146346508095532,1.0151951205433598,1.002862410736419,0.6506028419834802,0.8861667217238091,0.11656811677296548,0.5464836645305506,-3
Commanders,Giants,27,22,26.799999999999997,19.8,1.7062890625,1.026510799632353,1.548154176503387,1.004022515334102,1.1076983465467267,1.0007584730339538,0.9664984975144961,0.7655177724947868,0.8433462460773332,0.26289140612371814,5
Saints,Panthers,22,23,25.45,20.9,1.26287841796875,1.090667724609375,1.4586024145935406,1.0459285816264041,1.0778122352106223,1.0090901595122257,0.947414483108051,0.9271591711082448,0.7633084980256518,0.6851276465933976,-1
Broncos,Ravens,10,41,23.049999999999997,24.799999999999997,1.3470703124999999,1.3960546875,0.623256301807693,1.3061639756563415,0.9160952064138081,1.0690227709417695,1.0825518835194943,1.1632853923487145,1.4867693514655616,2.1302539189873846,-31
Jaguars,Eagles,23,28,18.35,26.65,0.6676783288043477,2.843815104166666,0.7361750086009515,1.6973510269529208,0.9479903995785557,1.1751258320704319,0.7639741938103379,1.0041425359242786,0.26025162159163506,1.020884998018073,-5
Bears,Cardinals,9,29,20.049999999999997,21.950000000000003,1.9587501992984695,0.8725341796875,0.9056787388162064,1.3392878016759004,0.9811244286978481,1.0678192488604452,0.8230675134562846,0.990077641885332,0.3777263672966626,0.951363020823032,-20
Lions,Packers,24,14,26.25,23.65,1.0183422786803713,1.026510799632353,1.008680684274379,0.9944059657262823,1.0016309021543819,0.9987979072538408,1.2327665621777497,1.153214521398562,2.8471098894876627,2.0396258717442723,10
Rams,Seahawks,26,20,21.4,21.950000000000003,1.7371721224547512,0.799822998046875,0.9032749504976552,0.8533092465784714,0.9830101607656838,0.9773782502340326,0.9648275762371366,1.129568845290332,0.8360813555243131,1.8389229286619937,6
Colts,Vikings,13,21,20.35,25.85,0.4270467620272525,0.7617361886160715,0.8279043527836878,1.0065610498465192,0.9577487660089603,1.0010448872921196,1.002880763643442,1.1922538193329975,1.0144870456222477,2.409037784631911,-8
Buccaneers,Chiefs,24,30,23.85,23.5,0.8725341796875,1.523472377232143,1.0109169125591073,0.7686104421482212,1.002169280500928,0.956522245017382,1.1368078797109498,1.2028221951220088,1.8986083041871358,2.5177184745825785,-6
Bengals,Ravens,34,35,25.1,28.15,1.279716796875,1.4542236328125002,0.5360915722130155,1.6586209214683703,0.9233418312737347,1.134783892881273,1.4458596654399474,1.1627798358983241,6.318743304967991,2.125628966501881,-1
Giants,Panthers,17,20,23.65,21.65,1.090667724609375,1.1633789062500002,1.2992800509334503,1.0647267229209119,1.05068949664928,1.0127189196563542,0.8976728983717597,0.8038728953335343,0.5828953194430829,0.3356888588342915,-3
Patriots,Bears,19,3,19.200000000000003,21.5,0.793212890625,2.285208565848214,1.1017923987361546,0.9467477031062016,1.0222288724730215,0.9895294387383867,0.8049335892105902,0.8453020387013122,0.33790938396900644,0.43157828216988936,16
Bills,Colts,30,20,28.55,21.75,1.9995574951171875,0.4270467620272525,1.2192017144358671,1.1079446446446857,1.0390671177090036,1.023708017050372,1.144817961877993,0.9291879653297408,1.9664466744485514,0.6926564477668943,10
Broncos,Chiefs,14,16,21.1,21.75,1.0103027343750002,1.0969001116071428,0.7508099812217673,0.7755348605459528,0.9482633645101146,0.957972344747433,0.9252878070806463,1.130132246213043,0.6782412452525901,1.8435135514810599,-2
Falcons,Saints,17,20,22.549999999999997,21.799999999999997,1.0432473887567935,1.1225585937500002,1.2090817865597707,0.9770739747277251,1.0356871988300782,0.995406558442454,1.1940224193713085,0.9573463578170232,2.426958815836441,0.8041655178140663,-3
49ers,Buccaneers,23,20,22.5,26.5,0.9694824218750001,1.026510799632353,0.9067092330242174,1.2443636461816072,0.9814917666472449,1.044597701303968,1.2230594969381254,0.9810587775471615,2.7367676093500006,0.9088142725506818,3
Steelers,Commanders,28,27,23.0,24.7,1.4114523494944853,0.8256237399193549,1.2483473859857468,1.0998891960186492,1.0503780700995051,1.0225315959036176,0.7793930298937083,1.0543197552213424,0.28759583212605844,1.302751916507712,1
Vikings,Jaguars,12,7,26.0,18.700000000000003,2.0312965029761902,0.5384502651647967,0.9823430396246482,0.6212358070665117,0.9971591314177511,0.920338782551388,1.3312123450698157,1.0550119819285617,4.180581381760204,1.3070342256376724,5
Titans,Chargers,17,27,18.1,25.15,0.5816894531250001,2.5092486213235294,0.9451391267815014,0.9856397832901137,0.9889608295149471,0.9973317072606033,0.8415925765148128,0.7757477687149492,0.42219149485580243,0.28093294732021906,-10
Eagles,Cowboys,34,6,27.75,19.4,1.218777901785714,0.5484500558035714,1.8124256728480337,0.7084773350100246,1.1988749199247353,0.948073247618462,0.8650354791431503,0.8488186859800769,0.48436148427068565,0.4406306042211158,28
Jets,Cardinals,6,31,20.65,23.05,1.523472377232143,1.4765963040865384,0.7915913007870331,1.2077685347946838,0.9652155654446919,1.0433133060220652,0.9661319373052858,0.8650246730329366,0.8417481950945921,0.48433123156463365,-25
Lions,Texans,26,23,27.65,20.85,1.054711645776099,0.9694824218750001,1.1633986378383774,0.7317067410323406,1.0289453549752023,0.945891046513243,1.1177906089264127,1.0691684100775538,1.7450275301876175,1.3971099720415698,3
Dolphins,Rams,23,15,21.3,21.1,1.1291618795955882,1.9687950721153846,0.9442803816081592,0.7543189675967421,0.990480226885099,0.9536181637262304,1.0489192427286536,0.9765765725381245,1.2697267339794298,0.8882424160387907,8
Commanders,Eagles,18,26,23.5,25.5,1.0237734375,1.5055491727941175,1.1414357064050396,1.7875800106661341,1.0314427993483821,1.19383795475689,0.8196650719305631,0.7290456673319072,0.36998332011318485,0.20595562919161542,-8
Packers,Bears,20,19,24.6,18.75,1.026510799632353,0.945603544488916,1.3467386378465591,0.7233901780202636,1.065909578449276,0.9396165792194389,1.0558340938428599,0.8573944997994851,1.3121346622826644,0.463343917122937,1
Jaguars,Lions,6,52,19.25,29.25,0.7587253736413044,3.281325120192308,0.6945712485363383,1.3040513228965578,0.9384222889348304,1.051325979629077,1.0411530396372177,1.4453318611155872,1.2234123405093862,6.30721858333346,-46
Vikings,Titans,23,13,26.85,18.700000000000003,1.0753922662815127,0.3752835181451613,0.9793157883469141,0.6802839629857048,0.9966677678757876,0.9270088355732855,0.9189859378654258,0.996170804854268,0.6554571869277006,0.9810000912353748,10
Raiders,Dolphins,19,34,19.450000000000003,22.65,0.9140834263392859,1.7371721224547514,0.5913975540434973,0.8377499011043988,0.930833978331623,0.9708950686025167,0.9831810128393291,0.9781792670019779,0.9186866689727571,0.8955550093201845,-15
Rams,Patriots,28,22,23.25,19.450000000000003,2.460993840144231,0.8725341796875,0.9641781356246296,1.0761885274012066,0.9938740274900784,1.0167922215827654,1.0184029993696417,0.8188306707144533,1.0954646018141339,0.3681039754092444,6
Browns,Saints,14,35,19.35,22.45,0.7498340606689453,1.683837890625,0.9420155284843194,1.023247934714858,0.9901313913255276,1.0045725415685454,1.058811706918023,0.9158915764230519,1.330741413196683,0.6444961447939833,-21
Colts,Jets,28,27,22.95,22.200000000000003,1.0183422786803713,0.8886922200520834,1.1304982251972493,0.8375627923999633,1.0284344796575653,0.9735050405551476,0.7916829673589241,1.0567926593841703,0.31099722016243436,1.318101759506849,1
Ravens,Steelers,16,18,25.35,22.299999999999997,1.125850554435484,1.59964599609375,1.303572380466547,0.7451729824172416,1.0684923348284252,0.9369042555392308,1.1471075859362163,1.0351639119646527,1.9861898538086769,1.1886270673224149,-2
Falcons,Broncos,6,38,20.65,23.95,0.6676783288043477,1.1225585937500002,0.876171416859992,0.9050964676986718,0.975881013625497,0.9816873916708342,1.1452461804807756,0.9658018212324825,1.970127168912101,0.8403110995512922,-32
Seahawks,49ers,20,17,22.450000000000003,21.75,0.9409682329963234,1.026510799632353,0.7924053632846895,1.1172763421950065,0.9669944726828086,1.0213792981163612,0.9247430519951669,1.0252924243421688,0.676247051824348,1.133023042816195,3
Chiefs,Bills,21,30,22.85,24.9,0.8845968641993088,2.399468994140625,0.9070988101028556,0.9011092370604942,0.9836658542729829,0.9800669639086445,1.1085217208617288,1.0535499787820006,1.6738673432024465,1.2980030515028906,-9
Bengals,Chargers,27,34,22.950000000000003,24.55,0.9597875976562501,1.7773844401041667,0.8041373583195234,0.9749759834709009,0.9724991628667261,0.9953296680975201,1.1974161736319566,1.0029341585409688,2.461646004106151,1.0147571385492122,-7
Texans,Cowboys,34,10,24.8,21.549999999999997,1.0156482514880951,0.4896875498246174,1.0295893838282475,0.7858398026260617,1.0052063368099813,0.9633979142741823,0.9873352206207028,0.959011134443477,0.9382598839001574,0.8111818923352744,24
Steelers,Browns,19,24,23.85,18.0,1.9995574951171875,0.3870111280871976,1.1332839107595551,0.6812851341877967,1.0281113856497326,0.9382690796217742,0.883534268521943,1.0014354993734864,0.5384148045627123,1.0071981330539246,-5
Vikings,Bears,30,27,24.1,18.35,0.8309849330357143,0.8845968641993088,1.0095883011242532,0.6347676761313268,1.0015250671442368,0.916291058876574,1.1369803537053413,0.9502333946822318,1.9000490046877385,0.7747319117902,3
Lions,Colts,24,6,29.1,20.9,1.2304969200721154,0.6017477101293103,1.336200508052713,0.92563653517813,1.0561644621631694,0.9824915906877457,1.2944609761174912,0.9897066321013279,3.634501160406879,0.949581844573079,18
Patriots,Dolphins,15,34,18.700000000000003,22.700000000000003,1.1633789062500002,1.8819364659926472,0.849057410720215,0.9522520502172841,0.9635695514540937,0.991870422107744,0.7599509306586126,1.0151889231768612,0.25347069516866694,1.0782869580460037,-19
Buccaneers,Giants,30,7,27.2,19.6,1.1633789062500002,0.9694824218750001,1.4562139859447567,0.7337370101088282,1.0778928528997087,0.9432034715719069,1.113258187287559,1.0020058924851594,1.7099345552033351,1.0100697792625841,23
Cowboys,Commanders,34,26,22.0,28.35,0.8065441997111344,1.218777901785714,0.9276709932554631,1.5153542998825524,0.9884508480335504,1.1021610469016991,0.9003059872271677,1.0315512810010488,0.591494473880153,1.1680303122792803,8
Chiefs,Panthers,30,27,27.55,18.3,1.7139064243861608,0.8725341796875,1.3610329050652683,0.7391429157000396,1.0534435046817914,0.9409069526238012,1.0775793777450744,0.8208778988886669,1.4529355739966616,0.3727286831337826,3
Titans,Texans,32,27,20.5,24.55,0.41549246651785715,1.2546243106617647,0.8941757424942636,0.9612472313663438,0.9782346761567204,0.9929863335839721,0.8150116642342186,0.7912024132811848,0.35959953499613,0.31005448383915674,5
Broncos,Raiders,29,19,24.6,18.75,1.5543118990384615,0.5484500558035714,0.8829464275608984,0.5798917650543242,0.9771893080832041,0.9283418513693776,0.9096049628928388,1.0886908135434534,0.6226788378587065,1.5294060070237205,10
49ers,Packers,10,38,20.85,25.35,0.6017477101293103,1.328425740700692,0.9112473172735878,1.2215545365774636,0.982426951901432,1.0438437039059045,1.0977071352674561,0.8793020872394195,1.593794911736626,0.5256425582763389,-28
Cardinals,Seahawks,6,16,21.75,21.9,1.1291618795955882,1.142604282924107,1.2358795231357071,0.8231847451643426,1.0487191341006374,0.9723243907332836,0.9235026800502438,1.0644887287014742,0.671723899687273,1.3668011528526243,-10
Eagles,Rams,37,20,25.0,19.75,1.279716796875,1.1812770432692306,1.7038893591060522,0.7660593406332673,1.1765047040486312,0.9561022783981846,0.8724389359466278,0.829009178997715,0.505446503985908,0.3915585359269429,17
Ravens,Chargers,30,23,23.9,22.45,1.745068359375,2.843815104166666,1.586056256154129,0.6215471894626992,1.1221686026341269,0.9159049450784089,1.0404351749038048,1.0836049495540465,1.2192004989591305,1.4940148024090134,7
Bears,Lions,20,23,18.9,27.35,1.2464773995535714,1.3423602764423077,0.7097005232569318,1.3402191561972328,0.9361698948886871,1.0567626104146022,0.9377508541937953,1.234449137103379,0.725165847136208,2.866592776759906,-3
Giants,Cowboys,20,27,22.05,22.7,0.8309849330357142,0.9140834263392859,1.01797747348432,0.9609232819676196,1.003370812305258,0.993851587094378,0.9083107722813611,1.0008746410649432,0.6182616720498727,1.0043808619885468,-7
Dolphins,Packers,17,30,19.950000000000003,24.1,0.778732330755578,1.5055491727941175,0.7275959348692186,1.0378165814889524,0.948325822050925,1.0079906641784333,1.0297116996505495,0.9968301894618187,1.15765255937262,0.9842511063090111,-13
Raiders,Chiefs,17,19,18.05,24.55,0.6855625697544643,2.109423291552198,0.5655095288178578,0.889403074197541,0.9251659329975038,0.9803980504664156,1.0049453663478032,1.025517657580545,1.0249726106866175,1.1342680856371454,-2
Chargers,Falcons,17,13,23.35,19.75,2.3698459201388884,0.8345979110054348,0.9026144846976698,1.0639224347585616,0.9812515502704685,1.0115094838209044,0.9667413171675336,1.0243010167011892,0.8444061751210401,1.127555736873073,4
Steelers,Bengals,44,38,24.4,24.4,0.9997787475585938,0.6192178049395162,1.1688987959486146,0.6609168157430069,1.0351844785104356,0.948401044929994,0.9580993953797592,1.3201833323473806,0.80733323370917,4.010247962659506,6
Cardinals,Vikings,22,23,20.450000000000003,24.299999999999997,0.6192178049395162,1.3058334661989797,0.8844921688729147,0.9513137140278757,0.9728070007073703,0.9920611024356185,1.095787885339695,1.0899720791995775,1.579910456935782,1.5384269025536108,-1
Colts,Patriots,25,24,23.5,20.950000000000003,1.103204135237069,0.7271118164062501,1.2348085352528557,1.0984886734026127,1.0493930477277285,1.0215328944342026,0.8921357203675447,0.8440648450240991,0.5651381720181702,0.4284291993283675,1
Seahawks,Jets,26,21,22.8,20.25,1.2304969200721154,1.2546243106617647,0.7878212000260176,0.7752178928153045,0.9661855530925793,0.9621643108220761,0.9701477844990213,0.9400326385250009,0.859388387832524,0.7340314437204589,5
Titans,Commanders,19,42,20.950000000000003,28.1,0.6843405330882353,1.5055491727941175,1.0555597927371834,1.41476801157866,1.0106946295855843,1.0845867629227213,0.7651213365691032,0.8266350130184081,0.26221139767771184,0.3859837149562917,-23
Texans,Jaguars,23,20,23.700000000000003,20.5,2.3698459201388884,0.596141365003882,0.9642186292994701,0.8165619348274921,0.9935322593834586,0.9652782468537501,1.1461093979907888,0.8631522495827684,1.9775631853926503,0.47911198374247954,3
Rams,Saints,21,14,22.299999999999997,21.1,1.8457453801081734,1.0103027343750002,1.020678680862907,1.0743691047006128,1.0034536858670646,1.0143417038253957,1.1274336850428108,0.966846411886475,1.821608448463655,0.8448652530803674,7
Buccaneers,Panthers,26,23,30.35,20.75,1.090667724609375,0.9694824218750001,1.8192390827233578,0.7511737261285247,1.126853298819847,0.943973280922025,1.174273299475435,0.9464830387845317,2.2327799839988463,0.759563660023944,3
Eagles,Ravens,24,19,24.799999999999997,24.15,1.7062890625,1.3960546875,1.06705580739105,1.3528126890726395,1.0199938854128656,1.0784383157670325,0.9682942187705984,0.8918015784889756,0.8512099557036361,0.5640806259239194,5
49ers,Bills,10,35,21.85,27.55,0.562925277217742,2.8229046989889706,1.0700802660015538,1.1091985522311274,1.013004614920322,1.0202415650275258,1.1271724314370555,0.9092076794290993,1.819498873075828,0.6213202040771714,-25
Browns,Broncos,32,41,17.45,24.6,0.47989379882812494,1.683837890625,0.6826395777945319,0.9478689589991998,0.9385785287798359,0.9901253970062313,1.0155588735382952,0.923980903398329,1.0802531117660101,0.6734649174719038,-9
Packers,Lions,31,34,23.65,26.25,1.026510799632353,1.0183422786803713,0.9944059657262823,1.008680684274379,0.9987979072538408,1.0016309021543819,1.153214521398562,1.2327665621777497,2.0396258717442723,2.8471098894876627,-3
Jaguars,Titans,10,6,22.950000000000003,22.1,0.9818798953005116,1.2926432291666665,0.9124621275188038,1.0022798909823438,0.9841520453709391,1.0004481301853385,0.7704705730094054,1.053830937647557,0.27150653087444004,1.2997347207707428,4
Jets,Dolphins,26,32,19.950000000000003,22.15,1.421907552083333,1.7371721224547514,0.6473793613437312,0.8718106669797508,0.9362529422184955,0.9773721324264734,0.9514796993935469,0.9008806180291205,0.7798258610967705,0.5933845262870207,-6
Falcons,Vikings,21,42,20.35,25.049999999999997,0.5384502651647967,1.0156482514880951,0.7657807720770367,0.8968231910286656,0.9519090074982195,0.9827601492352543,1.2124379381361012,1.1452455448272338,2.619977650481209,1.970121701454781,-21
Saints,Giants,14,11,22.299999999999997,19.75,1.3470703124999999,1.090667724609375,1.1675415596746488,1.0216498308922721,1.0312268915962421,1.004053439443025,0.89818693020271,0.9815484426590025,0.5845661401518067,0.9110845702379597,3
Panthers,Eagles,16,22,18.35,29.35,0.69802734375,1.59964599609375,0.7850103804586385,2.3132619157779017,0.9523919421400147,1.2915015455449665,0.6817460516194013,0.8549044329910234,0.14726961683200343,0.45665460898425636,-6
Browns,Steelers,14,27,18.0,23.85,0.3870111280871976,1.9995574951171875,0.6812851341877967,1.1332839107595551,0.9382690796217742,1.0281113856497326,1.0014354993734864,0.883534268521943,1.0071981330539246,0.5384148045627123,-13
Raiders,Buccaneers,13,28,20.5,27.35,0.7617361886160715,1.3423602764423077,0.5747141600091963,1.1888300619718493,0.9272064379508548,1.03512308588941,1.1587152552663702,1.1175399495463574,2.088736345836814,1.743071835685623,-15
Seahawks,Cardinals,30,18,21.9,21.75,1.142604282924107,1.1291618795955882,0.8231847451643426,1.2358795231357071,0.9723243907332836,1.0487191341006374,1.0644887287014742,0.9235026800502438,1.3668011528526243,0.671723899687273,12
Bills,Rams,42,44,27.05,21.5,2.399468994140625,0.952642776830025,1.1944510029398008,0.8651187381289485,1.0349545952498098,0.9758893870025207,1.1105924682169959,1.0606993860531986,1.6895600006478617,1.3426462010825866,-2
Bears,49ers,13,38,20.6,21.950000000000003,1.613088399422269,0.793212890625,0.8718148559805965,1.210760877732038,0.9739591807886526,1.0371560462756246,0.7150155223532558,1.0992053706659102,0.1868862502402582,1.6047013143012367,-25
Chargers,Chiefs,17,19,20.5,20.85,2.132861328125,1.3711251395089286,0.7487510873061682,0.9417209020915142,0.9479545941697115,0.9899090571500713,0.9261878924960946,1.0107832084773762,0.6815465082145009,1.0550914244401575,-2
Bengals,Cowboys,27,20,28.05,23.4,0.9140834263392856,0.5713021414620535,0.9105673028029896,0.8686312153379613,0.9880864331712876,0.9784449522961208,1.2916734234513816,1.1067363819468123,3.595535819819924,1.6604313866045748,7
Rams,49ers,12,6,22.35,22.200000000000003,1.7371721224547512,0.8725341796875,0.887865710887216,1.1826247553859413,0.9801651479106344,1.0325145683052377,0.8614364087884419,1.1181830190463302,0.4743687997335111,1.7480927170489702,6
Chiefs,Browns,21,7,24.55,16.75,2.285208565848214,0.5998672485351563,0.9548003590650074,0.6657090327103421,0.9922180146722057,0.9346730284971251,1.0417255515940305,0.9374389601891957,1.2267797076764806,0.7239607057146714,14
Bengals,Titans,37,27,27.8,22.35,1.1291618795955882,0.48474121093750006,0.850125605935836,0.9883807861767336,0.9794426802487596,0.997703320693339,1.035084243387391,0.9405553576210249,1.1881697404619043,0.7360745600435538,10
Commanders,Saints,20,19,26.049999999999997,21.6,1.59964599609375,1.1885914522058822,1.520820945986025,1.1271393446859073,1.1030902640812832,1.0240427143154454,1.1147259113159984,0.8079364165429185,1.7212362389529394,0.3442594882111437,1
Ravens,Giants,35,14,27.45,19.1,2.3267578125000004,1.1633789062500002,1.8348493943743844,0.5993287289777816,1.1637823588060892,0.9078390936863864,1.0515574168123973,1.016735256359992,1.285774932265486,1.0865242335922842,21
Cowboys,Panthers,30,14,25.85,23.200000000000003,0.8569532121930804,0.8309849330357142,1.2004754843225416,1.0421689533675025,1.0286741551235739,1.0083581672301956,1.0557302704310028,0.8579797248271376,1.3114896579728248,0.46492738236121617,16
Jets,Jaguars,32,25,22.35,21.3,2.3698459201388884,1.2839967861622072,0.8174109056655283,0.8482936162327056,0.9699200657297016,0.9717169270085029,1.1799630343297258,0.8328358133204533,2.2873994381543774,0.4006793507956076,7
Dolphins,Texans,12,20,21.35,21.3,0.8065441997111344,1.421907552083333,0.839199295396967,0.7636492688134479,0.9711751185741638,0.9531159303910686,0.9336739842600297,0.9241813461485677,0.7095390290189679,0.6741957212188555,-8
Colts,Broncos,13,31,20.65,24.75,0.529537984913793,0.8419189453125,0.9472503832076701,1.015846668387539,0.9876890387076599,1.0029184668687954,0.9473023962001478,1.0054445662627738,0.7628570765566128,1.0275208826793967,-18
Bills,Lions,48,42,25.85,27.25,2.18133544921875,0.952642776830025,0.9029426230972399,1.1844965405971044,0.9804522147230275,1.0324377939172507,1.1924360400150327,1.265857202381793,2.4108792998587667,3.2503010251182776,6
Steelers,Eagles,13,27,20.4,24.1,0.9597875976562499,0.8256237399193549,0.9533830804455887,1.3155124292100446,0.9894780348264159,1.0872415533100204,0.7348205797608239,0.8841286045836974,0.21424295725010634,0.5402281475767731,-14
Patriots,Cardinals,17,30,19.4,23.6,1.2464773995535714,1.59964599609375,1.0381956860654769,1.3192085242894553,1.008537600320233,1.0642022397721838,0.7716537361355499,0.9747833938961901,0.27359762071435173,0.8801174065632633,-13
Buccaneers,Chargers,40,17,23.65,22.95,0.8725341796875,2.3698459201388884,1.2587612420878405,0.7609382870995547,1.0469987173759032,0.9507860286946026,1.1014833410758638,1.0679068496812314,1.6213981238676893,1.388886832919527,23
Packers,Seahawks,30,13,24.4,20.6,1.328425740700692,0.5516020676185345,1.2427550698569072,0.6574999873866348,1.0477019108963437,0.9413106112333355,0.9848375259697372,1.1088844671496874,0.9264520408843038,1.676607869933248,17
Bears,Vikings,12,30,18.35,24.1,0.8845968641993088,0.8309849330357143,0.6347676761313268,1.0095883011242532,0.916291058876574,1.0015250671442368,0.9502333946822318,1.1369803537053413,0.7747319117902,1.9000490046877385,-18
Falcons,Raiders,15,9,23.45,20.9,1.2839967861622072,0.7617361886160715,1.0048156328275304,0.681717997608506,1.0008876506638416,0.9490625462456324,1.0392325184023727,1.0489472114845009,1.2121702986931455,1.2698960252340117,6
Broncos,Chargers,27,34,20.9,21.2,1.0103027343750002,1.7062890624999998,0.9348844527115395,0.7677935869833343,0.987597226203289,0.9523624999942798,0.8965359260696658,1.003370216870769,0.5792132480180302,1.0169650514183328,-7
Texans,Chiefs,19,27,19.9,23.25,1.0664306640625,0.9793750996492347,0.7302210420657773,0.8909418338414815,0.94554874152851,0.9806843418977137,0.9446396435127805,0.9788585687538438,0.7521956852428534,0.8986689457983296,-8
Steelers,Ravens,17,34,22.299999999999997,25.35,1.59964599609375,1.125850554435484,0.7451729824172416,1.303572380466547,0.9369042555392308,1.0684923348284252,1.0351639119646527,1.1471075859362163,1.1886270673224149,1.9861898538086769,-17
Giants,Falcons,7,34,20.0,23.299999999999997,0.9694824218750001,1.1127972146739131,0.870348705684646,1.2308122284461793,0.9741149682929241,1.0391000858449972,0.9070833252917918,1.0352507846153902,0.6140955034612887,1.1891259086928354,-27
Lions,Bears,34,17,27.35,18.9,1.3423602764423077,1.2464773995535714,1.3402191561972328,0.7097005232569318,1.0567626104146022,0.9361698948886871,1.234449137103379,0.9377508541937953,2.866592776759906,0.725165847136208,17
Browns,Bengals,6,24,20.8,26.65,0.4998893737792969,1.59964599609375,0.8668439083105168,0.8153059327406279,0.976553982214494,0.97421668201937,1.015117518095645,1.234071770783955,1.0779077954308525,2.8622139232367556,-18
Titans,Colts,30,38,21.950000000000003,24.6,0.48474121093750006,0.7787323307555779,1.026989410636762,1.216013884792386,1.0052531915740228,1.0457203658352026,0.943826854517098,0.7323993754194104,0.7489652195256145,0.21073653082005214,-8
Rams,Jets,19,9,22.7,20.700000000000003,2.2716866216715976,1.0664306640625,0.8827292976837362,0.8205596379677839,0.979207684452989,0.9704851267041048,0.9037327954719987,1.0251987713869835,0.6028374348416695,1.1325056705495762,10
Eagles,Commanders,33,36,25.5,23.5,1.5055491727941175,1.0237734375,1.7875800106661341,1.1414357064050396,1.19383795475689,1.0314427993483821,0.7290456673319072,0.8196650719305631,0.20595562919161542,0.36998332011318485,-3
Cardinals,Panthers,30,36,26.55,20.4,1.1997344970703125,1.2464773995535714,1.7760120848310854,0.9451705442878433,1.1377038256909136,0.9887008544046431,0.9869288261228616,0.8154672159393065,0.9363304992253422,0.3606056519720458,-6
Vikings,Seahawks,27,24,23.9,20.200000000000003,1.0753922662815127,0.5160148374495968,0.9316365807226054,0.5769496901271168,0.9887553314935624,0.9237322502234282,1.0605273358278353,1.228954759770991,1.3415576379262917,2.8033639212560177,3
Patriots,Bills,21,24,19.1,28.450000000000003,0.562925277217742,3.999114990234375,0.973773042061414,1.2045346261419019,0.9939905153909626,1.0366382896214896,0.8254134987952303,1.0748789096142162,0.383140300225328,1.434820945940878,-3
Jaguars,Raiders,14,19,21.8,21.85,1.2839967861622072,1.523472377232143,0.8151516378761492,0.7467257053973341,0.964987319472361,0.9609314881916473,0.9042959845101959,1.219276934594298,0.6047181613943864,2.6947084923456175,-5
49ers,Dolphins,17,29,21.450000000000003,21.8,1.1633789062500002,1.328425740700692,0.933030121670566,0.8768835470037395,0.9868640713160429,0.9783186876688377,1.0377777193292872,0.8587177185893801,1.2037095652582261,0.4669303683656298,-12
Buccaneers,Cowboys,24,26,28.75,21.799999999999997,0.8309849330357142,0.7617361886160715,1.4253619947171134,0.6779395188457994,1.0732960833577405,0.9416320977568561,1.1881890268165294,1.1784336519077145,2.368250765069676,2.272614010006856,-2
Saints,Packers,0,34,19.75,25.299999999999997,0.6967605064655171,1.4114523494944853,0.8278331397693132,1.4042829424621914,0.9631874870811064,1.0755152574461553,0.9491417656661332,1.150815988700146,0.7702920607870961,2.0185031679278578,-34
