awayTeam,homeTeam,awayScore,homeScore,season,team1points,team2points,pointDiff,team1TORating,TORatingDiff,team2TORating,team1RushMultiplier,team2RushMultiplier,RushMultDiff,AdjRushDiff,team1AdjRushRating,team2AdjRushRating,team1PassMultiplier,team2PassMultiplier,team1AdjPassRating,team2AdjPassRating,PassMultDiff,AdjPassDiff,FPI_diff,SOS_diff,AVGWP,totEfficiencyDiff,offEfficiencyDiff,defEfficiencyDiff,spread,spread_zscore
Washington,Panthers,29,21,0.0,23.0,24.25,-1.25,1.1194395727040816,0.47830599924628936,0.6411335734577922,1.113300044694601,1.303982824656988,-0.19068277996238692,-0.026701032578662964,1.0210217363892593,1.0477227689679223,0.7355277896484986,0.9869829952084646,0.21527590778221503,0.9365874870325415,-0.2514552055599659,-0.7213115792503264,-2.9000000000000004,19.0,4.0,-9.100000000000001,-9.400000000000002,-8.700000000000003,8,0.5296196953829888
Buccaneers,Jaguars,28,11,0.0,26.700000000000003,23.450000000000003,3.25,0.6337263819801027,-0.24783228152436154,0.8815586635044642,1.0391916947811712,0.6182891827014014,0.4209025120797698,0.0798138960919137,1.0045702499505833,0.9247563538586696,1.2948518843230943,1.149636864900935,3.63999230578465,2.008183564611831,0.1452150194221593,1.631808741172819,7.6,6.0,-18.0,14.600000000000001,8.599999999999994,24.6,17,1.1361026865173856
49ers,Ravens,17,20,0.0,23.75,26.3,-2.5500000000000007,0.8585614809782609,-0.36038383152173914,1.2189453125,1.055783549606082,1.8195736739477872,-0.7637901243417053,-0.18957004384787912,1.0112606626618972,1.2008307065097763,0.889418855783457,0.6178159578456145,0.556585209703164,0.09001100452940594,0.27160289793784254,0.46657420517375814,-2.0999999999999996,-12.0,1.0,-2.6000000000000085,-8.800000000000004,7.099999999999994,-3,0.21163729378127386
Rams,Cardinals,34,7,0.0,26.1,22.700000000000003,3.3999999999999986,1.2099824793198533,0.06722124885110303,1.1427612304687502,0.8827681023639746,1.1036897750402122,-0.22092167267623752,-0.03503627978464707,0.9845472221646068,1.0195835019492538,1.4357493470348928,0.8918418893295267,6.100889192756345,0.5642081241278311,0.5439074577053661,5.536681068628513,6.8,-6.0,-16.0,17.5,-3.3000000000000043,28.800000000000004,27,1.8099726766667152
Chargers,Broncos,20,23,0.0,20.450000000000003,19.6,0.8500000000000014,0.936760629150854,-1.2671360296103065,2.2038966587611606,0.7934783347196339,0.9193665131651758,-0.1258881784455419,-0.012623642941084534,0.9718842910296369,0.9845079339707214,1.1302109387572552,0.7063421712765368,1.8441554718247768,0.175822997648376,0.42386876748071844,1.6683324741764007,4.0,13.0,15.0,-4.399999999999999,7.100000000000001,-11.299999999999997,-3,0.21163729378127386
Raiders,Chiefs,9,40,0.0,19.450000000000003,27.2,-7.7499999999999964,1.2625904132033248,-0.9315111492966754,2.1941015625,1.1896981976544074,0.7549219422795989,0.4347762553748086,0.06601246062951471,1.0301235272390494,0.9641110666095347,0.9840573515494976,1.3069378916108558,0.9227882390036366,3.813069731445841,-0.32288054006135825,-2.8902814924422042,-15.899999999999999,5.0,12.0,-29.200000000000003,-17.299999999999997,-20.9,-31,2.098473266199397
Patriots,Texans,22,28,0.0,25.200000000000003,18.85,6.350000000000001,1.495978338068182,0.8726540305397728,0.6233243075284092,1.0107640919727965,0.9409294135210522,0.06983467845174429,0.012867737871639862,1.0016635389696324,0.9887958010979926,1.198720229000035,0.7724177418483242,2.475079605529234,0.2749547350665742,0.4263024871517107,2.20012487046266,5.1,26.0,-14.0,16.400000000000006,-13.600000000000001,38.0,-6,0.4137982908260728
Vikings,Seahawks,30,37,0.0,25.15,22.1,3.049999999999997,0.7713638305664063,-0.024882704211819595,0.7962465347782259,1.2307522718003914,1.164904941373564,0.06584733042682744,0.012800347797605305,1.0436044942983593,1.030804146500754,1.0525068719410136,1.0023193956803917,1.2915900788246302,1.0116508992840776,0.05018747626062181,0.2799391795405526,3.3000000000000003,12.0,-9.0,5.400000000000006,4.699999999999996,6.100000000000001,-7,0.4811852898410057
Cowboys,Bears,24,31,0.0,22.85,18.8,4.050000000000001,1.4434878700657896,-0.08491105118034059,1.5283989212461302,1.076984035091309,0.7396440374727359,0.33733999761857303,0.05899933496042398,1.0121144714431287,0.9531151364827047,1.1943372876948068,0.8326836828773003,2.4301604960473298,0.4003135328196197,0.3616536048175065,2.02984696322771,6.699999999999999,19.0,-3.0,9.399999999999999,33.1,-12.800000000000004,-7,0.4811852898410057
Panthers,Falcons,20,40,0.0,23.1,26.6,-3.5,0.7052469308035715,-0.2350823102678572,0.9403292410714287,0.9891360824518466,0.9579558524116334,0.031180230040213197,0.002805653604217695,0.9980832573089723,0.9952776037047546,1.0117711826142861,1.2325738727556754,1.0602579269319867,2.8448854761200275,-0.2208026901413893,-1.7846275491880408,-8.2,3.0,2.0,-8.299999999999997,-20.199999999999996,6.700000000000003,-20,1.3572162770351344
